location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Adiyaman","Adiyaman",7.5,38.45,38.9,5.5847,6.201687,5.9905,38.45,38.45,0,6.097479
"Adiyaman","Adiyaman",6,38.45,38.9,.73717,.8186111,4.1506,38.45,38.45,0,4.235225
"Adiyaman","Adiyaman",8,39.4,36.95,8.7465,9.712797,6.4567,39.4,39.4,0,6.568659
"Adiyaman","Adiyaman",6.5,38.45,38.7,1.929,2.142112,4.9706,38.45,38.45,0,5.065865
"Adiyaman","Adiyaman",6,38.45,38.7,.91353,1.014455,4.325,38.45,38.45,0,4.411978
"Adiyaman","Adiyaman",7,38.45,38.65,3.8932,4.323313,5.631,38.45,38.45,0,5.733962
"Adiyaman","Adiyaman",7,38.45,38.6,4.0976,4.550295,5.6811,38.45,38.45,0,5.78468
"Adiyaman","Adiyaman",6.5,38.45,38.6,2.1575,2.395857,5.0724,38.45,38.45,0,5.168882
"Adiyaman","Adiyaman",6,38.45,38.6,1.0344,1.148679,4.4283,38.45,38.45,0,4.516596
"Adiyaman","Adiyaman",7,38.45,38.5,4.5812,5.087322,5.7914,38.45,38.45,0,5.896215
"Adiyaman","Adiyaman",7,38.45,38.45,4.8702,5.408251,5.8525,38.45,38.45,0,5.957933
"Adiyaman","Adiyaman",7.5,38.75,36.75,5.822,6.465204,6.0328,38.75,38.75,0,6.14029
"Adiyaman","Adiyaman",8,38.45,38.4,13.35,14.82488,6.9156,38.45,38.45,0,7.032245
"Adiyaman","Adiyaman",6,38.45,38.4,1.392,1.545785,4.6816,38.45,38.45,0,4.773184
"Adiyaman","Adiyaman",7.5,38.45,38.35,9.2848,10.31057,6.5204,38.45,38.45,0,6.63299
"Adiyaman","Adiyaman",7,38.6,37.25,5.7807,6.419341,6.0256,38.6,38.6,.01,6.132953
"Adiyaman","Adiyaman",6,38.45,38.25,1.8493,2.053607,4.9326,38.45,38.45,0,5.02738
"Adiyaman","Adiyaman",7,38.45,38.2,7.1393,7.928036,6.2431,38.45,38.45,0,6.352777
"Adiyaman","Adiyaman",8,38.45,38.15,18.247,20.26289,7.2669,38.45,38.45,0,7.386958
"Adiyaman","Adiyaman",7.5,38.45,38,17.193,19.09245,7.1992,38.45,38.45,0,7.318624
"Adiyaman","Adiyaman",6,38.45,37.95,4.3664,4.848791,5.7438,38.45,38.45,0,5.848042
"Adiyaman","Adiyaman",8,37.15,37.15,9.411,10.45071,6.5348,37.15,37.15,0,6.647584
"Adiyaman","Adiyaman",6,38.45,37.8,7.1658,7.957464,6.2469,38.45,38.45,0,6.356678
"Adiyaman","Adiyaman",6,38.6,36.65,.73485,.8160348,4.1481,38.6,38.6,.01,4.232663
"Adiyaman","Adiyaman",6,38.55,38.8,.80516,.8941125,4.2218,38.55,38.55,.01,4.307334
"Adiyaman","Adiyaman",8,39.85,37.65,8.5528,9.497697,6.4329,39.85,39.85,.01,6.544634
"Adiyaman","Adiyaman",7.5,38.45,37.55,17.958,19.94197,7.2487,38.45,38.45,0,7.368586
"Adiyaman","Adiyaman",6.5,38.45,37.55,7.1051,7.890058,6.2381,38.45,38.45,0,6.347725
"Adiyaman","Adiyaman",6,38.45,37.55,3.8833,4.31232,5.6285,38.45,38.45,0,5.731445
"Adiyaman","Adiyaman",8,37.2,38.15,10.443,11.59672,6.6468,37.2,37.2,0,6.76071
"Adiyaman","Adiyaman",8,38.45,37.4,18.762,20.83479,7.2987,38.45,38.45,0,7.419053
"Adiyaman","Adiyaman",6.5,38.45,37.35,4.1809,4.642798,5.7009,38.45,38.45,0,5.804704
"Adiyaman","Adiyaman",6,38.45,37.35,2.1557,2.393858,5.0717,38.45,38.45,0,5.168109
"Adiyaman","Adiyaman",6,38.45,37.3,1.9216,2.133895,4.9672,38.45,38.45,0,5.062352
"Adiyaman","Adiyaman",7,38.45,37.1,4.9819,5.532291,5.8752,38.45,38.45,0,5.980912
"Adiyaman","Adiyaman",7,38.45,37.05,4.6796,5.196593,5.8126,38.45,38.45,0,5.917611
"Adiyaman","Adiyaman",8,38.45,37,11.799,13.10253,6.7796,38.45,38.45,0,6.894897
"Adiyaman","Adiyaman",6.5,38.45,37,2.3448,2.603849,5.149,38.45,38.45,0,5.246348
"Adiyaman","Adiyaman",7.5,38.45,36.95,7.2042,8.000106,6.2525,38.45,38.45,0,6.362307
"Adiyaman","Adiyaman",7.5,38.45,36.9,6.8821,7.642421,6.2049,38.45,38.45,0,6.31423
"Adiyaman","Adiyaman",6.5,38.45,36.9,2.0782,2.307796,5.0382,38.45,38.45,0,5.134274
"Adiyaman","Adiyaman",6,38.45,36.9,.99229,1.101916,4.3935,38.45,38.45,0,4.481423
"Adiyaman","Adiyaman",8,38.45,36.75,9.786,10.86714,6.5767,38.45,38.45,0,6.689931
"Adiyaman","Adiyaman",6,38.45,36.75,.83231,.924262,4.2487,38.45,38.45,0,4.334654
"Adiyaman","Adiyaman",7.5,38.45,36.7,5.8591,6.506402,6.0393,38.45,38.45,0,6.146841
"Adiyaman","Adiyaman",6.5,38.3,37.85,18.282,20.30176,7.2691,38.3,38.3,.01,7.389165
"Adiyaman","Adiyaman",7,38.45,36.65,3.1669,3.516773,5.4314,38.45,38.45,0,5.532114
"Adiyaman","Adiyaman",6,38.45,36.65,.75017,.8330473,4.1647,38.45,38.45,0,4.249448
"Adiyaman","Adiyaman",7.5,38.45,36.5,5.1235,5.689534,5.9033,38.45,38.45,0,6.009387
"Adiyaman","Adiyaman",7.5,39.85,37.5,5.122,5.687869,5.9031,39.85,39.85,.01,6.009089
"Adiyaman","Adiyaman",6.5,37.4,36.85,1.5772,1.751446,4.7909,37.4,37.4,0,4.88391
"Adiyaman","Adiyaman",8,38,37.45,18.966,21.06133,7.311,38,38,0,7.431545
"Adiyaman","Adiyaman",6.5,39.05,36.85,1.6467,1.828624,4.829,39.05,39.05,.01,4.922518
"Adiyaman","Adiyaman",6,39.35,37.5,.97516,1.082894,4.3791,39.35,39.35,.01,4.46674
"Adiyaman","Adiyaman",6,37.55,36.85,.78249,.868938,4.1987,37.55,37.55,.01,4.283901
"Adiyaman","Adiyaman",8,37.4,37.6,12.515,13.89763,6.8443,37.4,37.4,0,6.960214
"Adiyaman","Adiyaman",6,38.7,38.3,1.4391,1.598089,4.7105,38.7,38.7,0,4.802521
"Adiyaman","Adiyaman",7.5,39.25,37.55,7.3979,8.215206,6.2802,39.25,39.25,0,6.390295
"Adiyaman","Adiyaman",6,38.55,38.75,.84926,.9430846,4.2652,38.55,38.55,.01,4.351319
"Adiyaman","Adiyaman",6,38.45,38.35,1.5193,1.687149,4.758,38.45,38.45,0,4.850583
"Adiyaman","Adiyaman",8,38.55,38.15,17.328,19.24236,7.208,38.55,38.55,.01,7.327586
"Adiyaman","Adiyaman",6,38.7,37.35,1.7279,1.918795,4.8719,38.7,38.7,0,4.965844
"Adiyaman","Adiyaman",6.5,38.4,39.05,1.4079,1.563442,4.6914,38.4,38.4,0,4.783184
"Adiyaman","Adiyaman",7.5,38.4,38.95,5.4135,6.011573,5.9589,38.4,38.4,0,6.065567
"Adiyaman","Adiyaman",7,38.4,38.95,3.0138,3.346759,5.3842,38.4,38.4,0,5.484344
"Adiyaman","Adiyaman",6,38.4,38.95,.70524,.7831536,4.1152,38.4,38.4,0,4.199341
"Adiyaman","Adiyaman",6,38.4,38.9,.74009,.8218538,4.1538,38.4,38.4,0,4.238438
"Adiyaman","Adiyaman",7.5,37.55,37.7,9.5505,10.60562,6.5506,37.55,37.55,.01,6.663512
"Adiyaman","Adiyaman",7,38.4,38.75,3.5567,3.949637,5.543,38.4,38.4,0,5.645036
"Adiyaman","Adiyaman",6.5,38.4,38.7,1.9391,2.153328,4.9753,38.4,38.4,0,5.070641
"Adiyaman","Adiyaman",8,38.4,38.65,10.779,11.96984,6.6811,38.4,38.4,0,6.795367
"Adiyaman","Adiyaman",7.5,38.7,36.7,5.6797,6.307182,6.0076,38.7,38.7,0,6.11481
"Adiyaman","Adiyaman",6.5,38.4,38.55,2.3098,2.564982,5.1351,38.4,38.4,0,5.2323
"Adiyaman","Adiyaman",6.5,38.4,38.5,2.4662,2.738661,5.1957,38.4,38.4,0,5.293677
"Adiyaman","Adiyaman",6,38.4,38.5,1.1999,1.332463,4.5537,38.4,38.4,0,4.643689
"Adiyaman","Adiyaman",6.5,38.4,38.3,3.3729,3.745532,5.4918,38.4,38.4,0,5.593243
"Adiyaman","Adiyaman",7.5,38.4,38.25,10.816,12.01093,6.6848,38.4,38.4,0,6.799123
"Adiyaman","Adiyaman",7,37.5,37.6,5.2852,5.869099,5.9347,37.5,37.5,0,6.041054
"Adiyaman","Adiyaman",7,37.55,37.6,5.5861,6.203242,5.9907,37.55,37.55,.01,6.097736
"Adiyaman","Adiyaman",7,38.4,38,11.937,13.25578,6.7923,38.4,38.4,0,6.90776
"Adiyaman","Adiyaman",8,38.4,37.95,28.318,31.44652,7.7784,38.4,38.4,0,7.903302
"Adiyaman","Adiyaman",7.5,38.4,37.95,20.95,23.26452,7.4254,38.4,38.4,0,7.547051
"Adiyaman","Adiyaman",7,38.4,37.95,14.113,15.67218,6.9773,38.4,38.4,0,7.094582
"Adiyaman","Adiyaman",7.5,38.4,37.9,24.714,27.44436,7.6177,38.4,38.4,0,7.741191
"Adiyaman","Adiyaman",7,39.15,37.7,4.8934,5.434014,5.8572,39.15,39.15,0,5.962745
"Adiyaman","Adiyaman",6,38.25,38.9,.74297,.8250519,4.1569,38.25,38.25,0,4.241597
"Adiyaman","Adiyaman",7,38.4,37.7,22.175,24.62485,7.4912,38.4,38.4,0,7.613495
"Adiyaman","Adiyaman",6.5,37.35,38.05,2.3262,2.583194,5.1416,37.35,37.35,.01,5.238906
"Adiyaman","Adiyaman",6.5,38.4,37.55,7.649,8.494047,6.3151,38.4,38.4,0,6.425611
"Adiyaman","Adiyaman",7.5,38.4,37.45,14.764,16.3951,7.0277,38.4,38.4,0,7.1454
"Adiyaman","Adiyaman",8,38.4,37.3,16.441,18.25737,7.1486,38.4,38.4,0,7.267505
"Adiyaman","Adiyaman",7.5,38.4,37.2,9.6048,10.66592,6.5567,38.4,38.4,0,6.669655
"Adiyaman","Adiyaman",6,38.4,37.2,1.5943,1.770435,4.8004,38.4,38.4,0,4.893546
"Adiyaman","Adiyaman",7,38.25,38.35,5.7082,6.338831,6.0127,38.25,38.25,0,6.119959
"Adiyaman","Adiyaman",7,38.4,37.15,5.3841,5.978925,5.9534,38.4,38.4,0,6.059997
"Adiyaman","Adiyaman",6.5,38.25,38.3,3.4258,3.804276,5.5068,38.25,38.25,0,5.608403
"Adiyaman","Adiyaman",7.5,39.5,38.35,5.6463,6.270092,6.0016,39.5,39.5,0,6.108747
"Adiyaman","Adiyaman",7.5,38.4,37,7.6084,8.448961,6.3095,38.4,38.4,0,6.419972
"Adiyaman","Adiyaman",8,38.4,36.9,10.928,12.13531,6.696,38.4,38.4,0,6.810424
"Adiyaman","Adiyaman",7.5,39.85,37.8,5.22,5.796696,5.9221,39.85,39.85,.01,6.028391
"Adiyaman","Adiyaman",6.5,38.4,36.85,1.9769,2.195304,4.9928,38.4,38.4,0,5.088323
"Adiyaman","Adiyaman",7.5,38.4,36.8,6.3497,7.051203,6.1217,38.4,38.4,0,6.230139
"Adiyaman","Adiyaman",7,38.4,36.8,3.6153,4.014711,5.5589,38.4,38.4,0,5.661048
"Adiyaman","Adiyaman",6.5,38.4,36.8,1.8744,2.08148,4.9447,38.4,38.4,0,5.039656
"Adiyaman","Adiyaman",7.5,37.35,37.95,7.7493,8.605428,6.3288,37.35,37.35,.01,6.439427
"Adiyaman","Adiyaman",7,36.8,37.1,2.6877,2.984632,5.276,36.8,36.8,.01,5.374936
"Adiyaman","Adiyaman",8,37.35,37.9,12.164,13.50786,6.813,37.35,37.35,.01,6.928629
"Adiyaman","Adiyaman",8,38.4,36.65,9.2142,10.23217,6.5122,38.4,38.4,0,6.624748
"Adiyaman","Adiyaman",8,38.4,36.6,8.9456,9.933892,6.4807,38.4,38.4,0,6.592858
"Adiyaman","Adiyaman",8,38.4,36.45,8.2431,9.153782,6.3939,38.4,38.4,0,6.505182
"Adiyaman","Adiyaman",6,38.4,36.45,.62647,.6956813,4.0216,38.4,38.4,0,4.104382
"Adiyaman","Adiyaman",8,38.4,36.7,9.5033,10.55321,6.5453,38.4,38.4,0,6.658146
"Adiyaman","Adiyaman",6,38.25,37.55,4.6268,5.13796,5.8013,38.25,38.25,0,5.906181
"Adiyaman","Adiyaman",6,38.1,38.65,.96996,1.077119,4.3746,38.1,38.1,.01,4.462238
"Adiyaman","Adiyaman",6,39.5,37.45,.83787,.9304363,4.2542,39.5,39.5,0,4.340153
"Adiyaman","Adiyaman",7.5,37.35,37.2,6.5809,7.307946,6.1586,37.35,37.35,.01,6.267407
"Adiyaman","Adiyaman",6.5,38.9,36.7,1.5438,1.714356,4.772,38.9,38.9,0,4.864819
"Adiyaman","Adiyaman",7.5,39.7,37.95,5.5981,6.216568,5.9929,39.7,39.7,0,6.09994
"Adiyaman","Adiyaman",7.5,39.5,36.95,5.1368,5.704304,5.906,39.5,39.5,0,6.012025
"Adiyaman","Adiyaman",8,38.25,36.65,9.2372,10.25771,6.5149,38.25,38.25,0,6.627439
"Adiyaman","Adiyaman",7,38.25,36.55,2.9505,3.276466,5.364,38.25,38.25,0,5.463959
"Adiyaman","Adiyaman",6.5,38.25,36.55,1.4918,1.656611,4.742,38.25,38.25,0,4.83436
"Adiyaman","Adiyaman",7,37.8,38.85,3.1114,3.455142,5.4145,37.8,37.8,.01,5.515039
"Adiyaman","Adiyaman",8,37.95,38.2,15.811,17.55777,7.1045,37.95,37.95,0,7.223018
"Adiyaman","Adiyaman",7.5,37.65,38.55,6.5921,7.320383,6.1603,37.65,37.65,0,6.269182
"Adiyaman","Adiyaman",7.5,38.1,36.5,5.1225,5.688424,5.9031,38.1,38.1,.01,6.009188
"Adiyaman","Adiyaman",7,37.65,37.7,6.5621,7.287068,6.1556,37.65,37.65,0,6.264421
"Adiyaman","Adiyaman",7.5,39.55,37.9,6.1334,6.811007,6.0861,39.55,39.55,.01,6.194153
"Adiyaman","Adiyaman",6.5,36.95,37.2,1.5182,1.685928,4.7574,36.95,36.95,0,4.849938
"Adiyaman","Adiyaman",6.5,37.95,36.85,1.9119,2.123123,4.9626,37.95,37.95,0,5.057728
"Adiyaman","Adiyaman",6,38.8,38.1,1.7408,1.93312,4.8785,38.8,38.8,.01,4.972561
"Adiyaman","Adiyaman",7,38.65,38.5,4.3512,4.831913,5.7403,38.65,38.65,0,5.844554
"Adiyaman","Adiyaman",8,38.95,38.1,13.654,15.16247,6.9405,38.95,38.95,0,7.057459
"Adiyaman","Adiyaman",8,39.55,38.25,9.2505,10.27248,6.5164,39.55,39.55,.01,6.628993
"Adiyaman","Adiyaman",6,38.5,38.85,.77054,.8556678,4.1862,38.5,38.5,0,4.271309
"Adiyaman","Adiyaman",6.5,37.1,37.9,1.939,2.153217,4.9753,37.1,37.1,.01,5.070594
"Adiyaman","Adiyaman",7,38.5,38.5,4.5366,5.037795,5.7817,38.5,38.5,0,5.886382
"Adiyaman","Adiyaman",7.5,38.95,37.3,8.1417,9.04118,6.3808,38.95,38.95,0,6.491975
"Adiyaman","Adiyaman",6,38.95,37,.92402,1.026104,4.3344,38.95,38.95,0,4.421523
"Adiyaman","Adiyaman",7,38.35,39.1,2.7119,3.011506,5.2844,38.35,38.35,.01,5.38345
"Adiyaman","Adiyaman",6.5,38.35,39.1,1.357,1.506919,4.6594,38.35,38.35,.01,4.750813
"Adiyaman","Adiyaman",8,38.35,39,8.6219,9.57443,6.4415,38.35,38.35,.01,6.55326
"Adiyaman","Adiyaman",6,38.35,39,.67485,.7494062,4.0802,38.35,38.35,.01,4.163852
"Adiyaman","Adiyaman",6,38.35,38.95,.70695,.7850525,4.1172,38.35,38.35,.01,4.201298
"Adiyaman","Adiyaman",6.5,38.35,38.9,1.5995,1.77621,4.8033,38.35,38.35,.01,4.896458
"Adiyaman","Adiyaman",7.5,38.35,38.85,5.8138,6.456098,6.0314,38.35,38.35,.01,6.138837
"Adiyaman","Adiyaman",7,38.35,37.7,27.09,30.08285,7.7258,38.35,38.35,.01,7.850292
"Adiyaman","Adiyaman",7,38.35,38.8,3.4112,3.788063,5.5027,38.35,38.35,.01,5.604239
"Adiyaman","Adiyaman",6.5,38.35,38.75,1.8461,2.050054,4.931,38.35,38.35,.01,5.025805
"Adiyaman","Adiyaman",8,38.35,38.6,11.241,12.48288,6.7267,38.35,38.35,.01,6.841458
"Adiyaman","Adiyaman",7,38.35,38.6,4.1376,4.594714,5.6907,38.35,38.35,.01,5.794341
"Adiyaman","Adiyaman",6.5,38.35,38.6,2.1812,2.422175,5.0824,38.35,38.35,.01,5.179007
"Adiyaman","Adiyaman",6,38.35,38.6,1.047,1.162671,4.4384,38.35,38.35,.01,4.526876
"Adiyaman","Adiyaman",7,38.35,38.55,4.3732,4.856343,5.7453,38.35,38.35,.01,5.8496
"Adiyaman","Adiyaman",7.5,38.85,37.95,10.904,12.10865,6.6936,38.85,38.85,.01,6.808011
"Adiyaman","Adiyaman",7,38.35,38.45,4.9405,5.486317,5.8668,38.35,38.35,.01,5.972449
"Adiyaman","Adiyaman",6.5,38.35,38.4,2.8723,3.189626,5.3386,38.35,38.35,.01,5.438231
"Adiyaman","Adiyaman",6.5,38.35,38.3,3.4085,3.785064,5.5019,38.35,38.35,.01,5.603468
"Adiyaman","Adiyaman",7.5,38.35,38.2,11.879,13.19137,6.7871,38.35,38.35,.01,6.90237
"Adiyaman","Adiyaman",6,38.35,38.2,2.1572,2.395524,5.0723,38.35,38.35,.01,5.168753
"Adiyaman","Adiyaman",6.5,38.5,36.95,2.1835,2.424729,5.0834,38.5,38.5,0,5.179984
"Adiyaman","Adiyaman",6.5,39.45,37.1,1.5857,1.760885,4.7956,39.45,39.45,0,4.888711
"Adiyaman","Adiyaman",6.5,39.45,37.05,1.5446,1.715245,4.7725,39.45,39.45,0,4.865281
"Adiyaman","Adiyaman",8,37.25,38.65,8.8097,9.782979,6.4643,37.25,37.25,0,6.576394
"Adiyaman","Adiyaman",7.5,38.35,37.9,26.991,29.97291,7.7215,38.35,38.35,.01,7.845923
"Adiyaman","Adiyaman",6.5,38.35,37.9,11.978,13.30131,6.7961,38.35,38.35,.01,6.911556
"Adiyaman","Adiyaman",8,38.35,37.85,42.959,47.70503,8.2822,38.35,38.35,.01,8.411765
"Adiyaman","Adiyaman",7.5,38.35,37.85,34.029,37.78846,7.9982,38.35,38.35,.01,8.125187
"Adiyaman","Adiyaman",6,38.35,37.85,9.6407,10.70579,6.5607,38.35,38.35,.01,6.6737
"Adiyaman","Adiyaman",6.5,38.35,37.7,18.01,19.99971,7.252,38.35,38.35,.01,7.371911
"Adiyaman","Adiyaman",7.5,38.35,37.6,23.682,26.29834,7.5678,38.35,38.35,.01,7.690797
"Adiyaman","Adiyaman",7,38.35,37.55,13.281,14.74826,6.9099,38.35,38.35,.01,7.02645
"Adiyaman","Adiyaman",7.5,38.35,37.5,17.133,19.02582,7.1952,38.35,38.35,.01,7.314621
"Adiyaman","Adiyaman",8,38.35,37.35,17.883,19.85868,7.2439,38.35,38.35,.01,7.363774
"Adiyaman","Adiyaman",7,38.35,37.35,7.6649,8.511703,6.3173,38.35,38.35,.01,6.427812
"Adiyaman","Adiyaman",7,38.35,37.25,6.3448,7.045762,6.1209,38.35,38.35,.01,6.229337
"Adiyaman","Adiyaman",7.5,38.35,37.2,9.6764,10.74543,6.5646,38.35,38.35,.01,6.677708
"Adiyaman","Adiyaman",6,36.85,38.1,.71478,.7937475,4.126,36.85,36.85,.01,4.210208
"Adiyaman","Adiyaman",6,38.35,37,1.1512,1.278382,4.5185,38.35,38.35,.01,4.607974
"Adiyaman","Adiyaman",7,38.35,36.85,3.8034,4.223592,5.6082,38.35,38.35,.01,5.710923
"Adiyaman","Adiyaman",7.5,38.35,36.8,6.3663,7.069637,6.1244,38.35,38.35,.01,6.232856
"Adiyaman","Adiyaman",6.5,39.25,38,2.2719,2.522895,5.1198,39.25,39.25,0,5.216873
"Adiyaman","Adiyaman",6,38.35,36.8,.88818,.9863045,4.3019,38.35,38.35,.01,4.388511
"Adiyaman","Adiyaman",8,38.35,36.75,9.8358,10.92244,6.5822,38.35,38.35,.01,6.695444
"Adiyaman","Adiyaman",6.5,38.35,36.65,1.6255,1.805082,4.8175,38.35,38.35,.01,4.910895
"Adiyaman","Adiyaman",6,38.35,36.65,.75544,.8388996,4.1703,38.35,38.35,.01,4.255153
"Adiyaman","Adiyaman",8,38.35,36.6,8.9595,9.949329,6.4823,38.35,38.35,.01,6.59453
"Adiyaman","Adiyaman",7.5,38.35,36.6,5.4884,6.094748,5.9728,38.35,38.35,.01,6.079638
"Adiyaman","Adiyaman",7,38.35,36.45,2.7452,3.048484,5.2959,38.35,38.35,.01,5.395056
"Adiyaman","Adiyaman",6,38.05,38.65,.96158,1.067814,4.3674,38.05,38.05,.01,4.454938
"Adiyaman","Adiyaman",7,37.6,38.95,2.7831,3.090571,5.3088,37.6,37.6,.01,5.408113
"Adiyaman","Adiyaman",7,37.75,38.55,3.9238,4.357294,5.6386,37.75,37.75,0,5.741704
"Adiyaman","Adiyaman",8,37.9,37.25,14.129,15.68995,6.9786,37.9,37.9,0,7.095856
"Adiyaman","Adiyaman",7.5,39.85,37.3,4.9453,5.491648,5.8678,39.85,39.85,.01,5.973434
"Adiyaman","Adiyaman",8,38.75,38.8,9.337,10.36853,6.5264,38.75,38.75,0,6.639048
"Adiyaman","Adiyaman",6.5,39.4,38.5,1.5809,1.755555,4.793,39.4,39.4,0,4.886003
"Adiyaman","Adiyaman",8,38.9,38.6,10.181,11.30578,6.6194,38.9,38.9,0,6.732981
"Adiyaman","Adiyaman",6.5,38.9,38,3.3606,3.731873,5.4883,38.9,38.9,0,5.589688
"Adiyaman","Adiyaman",6.5,37.35,38.6,1.6406,1.82185,4.8258,37.35,37.35,.01,4.919187
"Adiyaman","Adiyaman",7,38.75,38,7.3439,8.15524,6.2725,38.75,38.75,0,6.382559
"Adiyaman","Adiyaman",8,38.9,37.5,14.729,16.35623,7.025,38.9,38.9,0,7.142719
"Adiyaman","Adiyaman",6.5,38.8,38.7,1.7824,1.979316,4.8996,38.8,38.8,.01,4.993927
"Adiyaman","Adiyaman",7.5,37.35,37.3,6.9239,7.688839,6.2112,37.35,37.35,.01,6.320582
"Adiyaman","Adiyaman",8,38.6,37.8,24.691,27.41882,7.6167,38.6,38.6,.01,7.740089
"Adiyaman","Adiyaman",6.5,39.05,37.9,2.9251,3.24826,5.3558,39.05,39.05,.01,5.455669
"Adiyaman","Adiyaman",6.5,39.45,37.15,1.6268,1.806526,4.8183,39.45,39.45,0,4.911612
"Adiyaman","Adiyaman",6.5,38.85,38,3.595,3.992169,5.5534,38.85,38.85,.01,5.655528
"Adiyaman","Adiyaman",6,38.2,37.45,3.0285,3.363083,5.3888,38.2,38.2,0,5.489023
"Adiyaman","Adiyaman",8,38.3,39.05,8.3977,9.325462,6.4135,38.3,38.3,.01,6.52504
"Adiyaman","Adiyaman",7,38.3,39,2.9118,3.23349,5.3515,38.3,38.3,.01,5.451303
"Adiyaman","Adiyaman",6.5,38.3,38.9,1.6013,1.778209,4.8043,38.3,38.3,.01,4.897464
"Adiyaman","Adiyaman",8,38.3,38.85,9.422,10.46292,6.5361,38.3,38.3,.01,6.648848
"Adiyaman","Adiyaman",6,38.3,38.85,.78167,.8680274,4.1978,38.3,38.3,.01,4.283042
"Adiyaman","Adiyaman",6.5,38.3,38.75,1.8489,2.053163,4.9324,38.3,38.3,.01,5.027183
"Adiyaman","Adiyaman",7.5,38.3,38.7,6.5466,7.269856,6.1532,38.3,38.3,.01,6.261953
"Adiyaman","Adiyaman",6.5,38.6,36.45,1.351,1.500256,4.6556,38.6,38.6,.01,4.746927
"Adiyaman","Adiyaman",7,38.3,38.55,4.3827,4.866892,5.7475,38.3,38.3,.01,5.851771
"Adiyaman","Adiyaman",7,38.3,38.45,4.9546,5.501975,5.8697,38.3,38.3,.01,5.975338
"Adiyaman","Adiyaman",7,38.3,38.4,5.3039,5.889864,5.9382,38.3,38.3,.01,6.04466
"Adiyaman","Adiyaman",8,38.3,38.35,14.325,15.9076,6.9939,38.3,38.3,.01,7.11136
"Adiyaman","Adiyaman",7.5,38.3,38.35,9.4769,10.52389,6.5423,38.3,38.3,.01,6.655135
"Adiyaman","Adiyaman",6.5,38.3,38.25,3.7813,4.199051,5.6025,38.3,38.3,.01,5.705179
"Adiyaman","Adiyaman",8,38.3,38.2,17.486,19.41782,7.2183,38.3,38.3,.01,7.337994
"Adiyaman","Adiyaman",6.5,38.3,38.2,4.2166,4.682442,5.7093,38.3,38.3,.01,5.813176
"Adiyaman","Adiyaman",8,38.3,38.15,18.973,21.0691,7.3114,38.3,38.3,.01,7.431971
"Adiyaman","Adiyaman",8,38.3,38.05,23.146,25.70313,7.5411,38.3,38.3,.01,7.66383
"Adiyaman","Adiyaman",7,39.3,37.6,4.1797,4.641465,5.7006,39.3,39.3,.01,5.804418
"Adiyaman","Adiyaman",6.5,38.3,37.9,12.798,14.2119,6.869,38.3,38.3,.01,6.985102
"Adiyaman","Adiyaman",7,38.45,36.5,2.8303,3.142986,5.3247,38.45,38.45,0,5.424155
"Adiyaman","Adiyaman",8,38.3,37.65,39.845,44.247,8.1899,38.3,38.3,.01,8.318599
"Adiyaman","Adiyaman",6,38.15,38.8,.8202,.9108142,4.2368,38.15,38.15,0,4.322566
"Adiyaman","Adiyaman",6,38.3,37.55,4.6325,5.14429,5.8025,38.3,38.3,.01,5.90742
"Adiyaman","Adiyaman",8,38.3,37.35,17.987,19.97417,7.2505,38.3,38.3,.01,7.370441
"Adiyaman","Adiyaman",6.5,38.3,37.3,3.9273,4.361181,5.6395,38.3,38.3,.01,5.742586
"Adiyaman","Adiyaman",6,38.3,37.3,2.011,2.233171,5.0083,38.3,38.3,.01,5.10402
"Adiyaman","Adiyaman",8,38.3,37.2,14.63,16.24629,7.0174,38.3,38.3,.01,7.135108
"Adiyaman","Adiyaman",7,38.95,37.3,4.8009,5.331295,5.8381,38.95,38.95,0,5.943439
"Adiyaman","Adiyaman",6,38.3,37.1,1.3505,1.499701,4.6553,38.3,38.3,.01,4.746603
"Adiyaman","Adiyaman",6,38.3,37.05,1.2453,1.382878,4.5855,38.3,38.3,.01,4.675855
"Adiyaman","Adiyaman",7.5,38.3,36.8,6.3745,7.078743,6.1257,38.3,38.3,.01,6.234195
"Adiyaman","Adiyaman",6.5,38.3,36.7,1.7049,1.893254,4.8599,38.3,38.3,.01,4.953758
"Adiyaman","Adiyaman",8,38.3,36.55,8.7141,9.676817,6.4528,38.3,38.3,.01,6.564673
"Adiyaman","Adiyaman",6.5,37.85,38.7,1.8335,2.036062,4.9249,37.85,37.85,.01,5.019577
"Adiyaman","Adiyaman",6.5,39.15,38.15,2.3145,2.570202,5.137,39.15,39.15,0,5.234198
"Adiyaman","Adiyaman",6,37.85,38.1,1.9743,2.192417,4.9916,37.85,37.85,.01,5.087116
"Adiyaman","Adiyaman",6.5,38.15,38.75,1.8398,2.043058,4.928,38.15,38.15,0,5.022696
"Adiyaman","Adiyaman",6,37.85,37.5,2.2002,2.443274,5.0904,37.85,37.85,.01,5.187053
"Adiyaman","Adiyaman",6.5,37.85,37.05,2.3032,2.557653,5.1324,37.85,37.85,.01,5.22963
"Adiyaman","Adiyaman",6,37.4,38.4,.92091,1.02265,4.3317,37.4,37.4,0,4.418703
"Adiyaman","Adiyaman",8,38.7,38.8,9.4108,10.45049,6.5348,38.7,38.7,0,6.647561
