location_name_en,location_name_tr,magnitude,latitude,longitude,peak_ground_velocity_reverse,peak_ground_velocity_normal,intensity_reverse,z,z3,z5,internsity_normal
"Ankara","Ankara",6.5,34.1,39.3,1.595,1.771213,4.8008,34.1,34.1,.01,4.893939
"Ankara","Ankara",8,32.3,40.5,12.617,14.0109,6.8533,32.3,32.3,.01,6.969243
"Ankara","Ankara",6.5,33.95,40.2,2.7571,3.061699,5.3,33.95,33.95,0,5.399173
"Ankara","Ankara",8,32.6,40,18.632,20.69043,7.2907,32.6,32.6,.01,7.411027
"Ankara","Ankara",8,31.5,40,8.6872,9.646945,6.4495,31.5,31.5,0,6.561355
"Ankara","Ankara",7.5,32.85,39.65,10.484,11.64225,6.651,32.85,32.85,.01,6.764993
"Ankara","Ankara",8,31.95,40.25,10.882,12.08422,6.6914,31.95,31.95,0,6.805795
"Ankara","Ankara",6,34.1,39.15,.66431,.7377017,4.0678,34.1,34.1,.01,4.151219
"Ankara","Ankara",7.5,32.95,38.8,4.937,5.48243,5.8661,32.95,32.95,0,5.971731
"Ankara","Ankara",8,33,41.1,10.148,11.26913,6.6159,33,33,0,6.729442
"Ankara","Ankara",8,32.45,39.6,12.421,13.79325,6.836,32.45,32.45,0,6.951835
"Ankara","Ankara",6.5,34.35,40.1,1.8838,2.091919,4.9493,34.35,34.35,.01,5.044216
"Ankara","Ankara",6,34.4,39.85,.81547,.9055616,4.2321,34.4,34.4,0,4.317802
"Ankara","Ankara",7,33.9,40.25,5.3186,5.906189,5.941,33.9,33.9,0,6.047486
"Ankara","Ankara",8,34,39.7,11.372,12.62836,6.7394,34,34,0,6.854216
"Ankara","Ankara",7,34.05,41.05,3.0441,3.380406,5.3937,34.05,34.05,.01,5.493967
"Ankara","Ankara",6,32.85,40.05,5.0809,5.642229,5.895,32.85,32.85,.01,6.000895
"Ankara","Ankara",6,33,39.4,1.2127,1.346677,4.5627,33,33,0,4.652864
"Ankara","Ankara",7,33.4,40.95,4.0614,4.510096,5.6724,33.4,33.4,0,5.775865
"Ankara","Ankara",7.5,31.85,40.8,5.5347,6.146163,5.9813,31.85,31.85,0,6.088251
"Ankara","Ankara",8,33.6,41.1,9.6614,10.72877,6.563,33.6,33.6,.01,6.676025
"Ankara","Ankara",7.5,33.4,41.3,5.3938,5.989697,5.9552,33.4,33.4,0,6.061838
"Ankara","Ankara",6.5,32.65,41.3,1.4924,1.657278,4.7423,32.65,32.65,0,4.834716
"Ankara","Ankara",6.5,32.2,40.45,2.4393,2.708789,5.1856,32.2,32.2,0,5.283371
"Ankara","Ankara",6,33.15,39.5,1.4322,1.590427,4.7064,33.15,33.15,0,4.798276
"Ankara","Ankara",7.5,33.85,39.95,9.1474,10.15799,6.5044,33.85,33.85,.01,6.616896
"Ankara","Ankara",7.5,32.1,40.1,7.7403,8.595434,6.3276,32.1,32.1,.01,6.438194
"Ankara","Ankara",6,31.9,40.05,.94969,1.05461,4.3571,31.9,31.9,.01,4.444486
"Ankara","Ankara",7,33.2,40.95,4.1912,4.654235,5.7033,33.2,33.2,0,5.807155
"Ankara","Ankara",6,32.25,40.95,.82124,.9119691,4.2378,32.25,32.25,0,4.32361
"Ankara","Ankara",7.5,33.2,40.5,13.276,14.74271,6.9094,33.2,33.2,0,7.026029
"Ankara","Ankara",6.5,33.1,40.85,2.5378,2.818172,5.2224,33.1,33.1,.01,5.320629
"Ankara","Ankara",8,32.35,40.95,10.003,11.10811,6.6003,32.35,32.35,.01,6.713771
"Ankara","Ankara",6.5,33.05,39.5,2.898,3.218166,5.347,33.05,33.05,.01,5.446754
"Ankara","Ankara",7.5,33.85,41.3,5.0262,5.581485,5.8841,33.85,33.85,.01,5.989897
"Ankara","Ankara",7,32.6,39.55,4.9143,5.457222,5.8615,32.6,32.6,.01,5.967061
"Ankara","Ankara",6,33.6,41,.90379,1.003639,4.3162,33.6,33.6,.01,4.403029
"Ankara","Ankara",8,32.7,39.45,12.181,13.52673,6.8145,32.7,32.7,0,6.930178
"Ankara","Ankara",7,33.9,40.9,3.5624,3.955967,5.5446,33.9,33.9,0,5.646604
"Ankara","Ankara",6,32.5,41,.87837,.9754106,4.2927,32.5,32.5,0,4.379273
"Ankara","Ankara",8,32.7,39.95,20.309,22.5527,7.3896,32.7,32.7,0,7.510862
"Ankara","Ankara",7.5,33.9,40.3,8.7851,9.755661,6.4614,33.9,33.9,0,6.573389
"Ankara","Ankara",8,32.75,40.4,19.367,21.50663,7.335,32.75,32.75,0,7.455749
"Ankara","Ankara",6.5,32.1,40.95,1.6349,1.815521,4.8227,32.1,32.1,.01,4.916065
"Ankara","Ankara",7,33.4,39.8,7.8625,8.731134,6.344,33.4,33.4,0,6.454828
"Ankara","Ankara",7,31.65,39.7,3.0243,3.358419,5.3875,31.65,31.65,.01,5.487688
"Ankara","Ankara",7.5,32.45,40.85,6.9403,7.707051,6.2137,32.45,32.45,0,6.323065
"Ankara","Ankara",6,32.85,40.65,1.673,1.85783,4.8431,32.85,32.85,.01,4.936753
"Ankara","Ankara",7,32.15,39.4,3.4404,3.820489,5.5109,32.15,32.15,0,5.61255
"Ankara","Ankara",7,34.5,40.55,3.0896,3.430933,5.4078,34.5,34.5,0,5.508258
"Ankara","Ankara",6,33.3,39.75,2.2959,2.549547,5.1295,33.3,33.3,.01,5.226668
"Ankara","Ankara",7.5,34.05,39.7,7.023,7.798887,6.226,34.05,34.05,.01,6.335505
"Ankara","Ankara",7,32.05,40.05,4.3166,4.793489,5.7324,32.05,32.05,.01,5.836572
"Ankara","Ankara",7,32.2,40.6,4.1957,4.659233,5.7044,32.2,32.2,0,5.808224
"Ankara","Ankara",6,33.75,39.9,1.6487,1.830845,4.8301,33.75,33.75,0,4.923607
"Ankara","Ankara",6.5,31.55,39.5,1.3536,1.503143,4.6573,31.55,31.55,.01,4.748613
"Ankara","Ankara",7,34.55,39.65,2.9404,3.26525,5.3608,34.55,34.55,.01,5.46067
